ligand	receptor	ligand_cell_source	ligand_dir	target_cell_counts	receptor_cell_target
CX3CL1	CXCR4	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CXCR5	imm_enterocytes_2	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CX3CL1	CXCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	XCR1	imm_enterocytes_2	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CXCL10	ADRA2A	cycling_ta	upreg	2	CD8_Trm_cyto,resident_macrophage
CXCL10	ADRA2A	imm_enterocytes_2	upreg	2	CD8_Trm_cyto,resident_macrophage
CXCL10	ADRA2A	ta	upreg	2	CD8_Trm_cyto,resident_macrophage
CXCL10	CCR1	cycling_ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR1	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR1	ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR10	cycling_ta	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR10	imm_enterocytes_2	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR10	ta	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR2	cycling_ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR2	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR2	ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR3	cycling_ta	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CXCL10	CCR3	imm_enterocytes_2	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CXCL10	CCR3	ta	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CXCL10	CCR4	cycling_ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR4	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR4	ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR5	cycling_ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR5	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR5	ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CXCL10	CCR6	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR6	ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR7	cycling_ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR7	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR7	ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR8	cycling_ta	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CXCL10	CCR8	imm_enterocytes_2	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CXCL10	CCR8	ta	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CXCL10	CCR9	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR9	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CCR9	ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CX3CR1	cycling_ta	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CXCL10	CX3CR1	imm_enterocytes_2	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CXCL10	CX3CR1	ta	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CXCL10	CXCR1	cycling_ta	upreg	1	CD8_Trm_cyto
CXCL10	CXCR1	imm_enterocytes_2	upreg	1	CD8_Trm_cyto
CXCL10	CXCR1	ta	upreg	1	CD8_Trm_cyto
CXCL10	CXCR2	cycling_ta	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CXCL10	CXCR2	imm_enterocytes_2	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CXCL10	CXCR2	ta	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CXCL10	CXCR3	cycling_ta	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR3	imm_enterocytes_2	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR3	ta	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR4	cycling_ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR4	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR4	ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR5	cycling_ta	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CXCL10	CXCR5	imm_enterocytes_2	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CXCL10	CXCR5	ta	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CXCL10	CXCR6	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	CXCR6	ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CXCL10	GRM7	cycling_ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,Tcyto,Treg,Trm,gd_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CXCL10	GRM7	imm_enterocytes_2	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,Tcyto,Treg,Trm,gd_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CXCL10	GRM7	ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,Tcyto,Treg,Trm,gd_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CXCL10	XCR1	cycling_ta	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CXCL10	XCR1	imm_enterocytes_2	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CXCL10	XCR1	ta	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CXCL11	ACKR1	cycling_ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CXCL11	ACKR1	enterocytes_1	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CXCL11	ACKR1	imm_enterocytes_2	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CXCL11	ACKR1	ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CXCL11	ACKR3	cycling_ta	upreg	8	CD8_Trm,IgA_plasma,IgG_plasma,TFH_like,Trm,Trm_Th17,mast_cell,resident_macrophage
CXCL11	ACKR3	enterocytes_1	upreg	8	CD8_Trm,IgA_plasma,IgG_plasma,TFH_like,Trm,Trm_Th17,mast_cell,resident_macrophage
